FIRE SIZE,DC,DMC,FFMC,ISI,BUI,FWI
0.25,623.45087,164.81859,95.18503,15.9338875,198.46751,52.22769
0.1,886.8192,366.2794,92.11917,13.925534,366.0827,49.326557
1.0,584.4473,139.76666,92.45935,26.739746,174.9425,70.30664
2.54,969.4296,135.4797,96.56506,16.396315,200.8029,53.240044
0.47,881.1717,77.828285,92.00494,8.975576,127.5028,32.470043
0.1,523.73517,101.545296,76.0818,1.2017583,136.78743,7.1655393
0.1,964.51324,663.13116,94.36638,18.973984,654.6523,59.778
1.5,1071.2458,541.8027,93.5504,12.450261,539.1153,45.990253
0.05,745.29205,74.36005,94.5785,14.808005,119.030106,43.865177
0.01,1425.4202,110.06642,95.45807,16.162653,184.5139,52.1629
0.01,344.26886,130.34619,93.9466,12.633221,133.9258,41.32583
0.1,544.82263,63.968708,81.82051,3.028884,98.90565,13.214789
1.0,579.625,375.029,96.96977,21.28739,372.0231,64.0803
6.5,1158.0985,163.7997,94.635086,12.97179,242.02151,46.71135
0.1,795.5005,280.45648,93.0004,14.839027,298.13852,51.212193
0.78,957.4473,322.8033,96.8605,26.477701,350.3258,73.02908
0.1,913.4655,91.21687,68.54504,0.91163725,145.98845,5.6849174
7.6,nan,nan,nan,nan,nan,nan
0.1,845.4226,98.033676,95.225395,19.952198,152.0025,57.14415
0.01,452.50638,343.11575,96.21639,18.858757,339.68796,59.491856
0.1,497.08005,183.5082,95.839165,21.580824,190.86302,62.62116
1.0,996.9642,199.22772,95.58854,15.948867,265.7103,53.396576
0.01,790.01776,64.571205,39.10562,0.08498399,107.23133,0.24832295
0.02,1245.0623,206.8145,97.76599,12.773879,292.2617,46.589977
5.5,1243.6183,134.26917,94.78204,17.759737,211.46144,56.248672
0.25,1102.6816,331.14017,90.140755,7.574188,378.2814,33.29621
0.1,695.2873,102.877144,93.767426,16.72965,150.19562,51.077904
0.01,867.46234,125.01544,83.8068,3.875533,183.80695,20.065516
0.1,811.1499,186.20703,89.00071,5.6648,236.61888,27.029634
0.02,1048.4901,321.7833,93.88508,18.211685,364.1619,58.259953
304.0,749.5884,167.06923,90.03635,6.432766,214.57602,29.239367
0.01,715.1098,508.87228,96.21456,24.826088,503.0474,70.33021
2.5,855.32275,260.5829,94.71345,13.184321,295.83945,47.54254
75.0,1185.9388,407.0039,96.92151,16.573114,438.1148,55.0014
0.1,970.0849,251.97917,97.792984,21.973478,305.54523,65.2031
0.5,1270.5247,555.8165,98.794624,19.220022,554.74304,60.250015
0.01,1259.4792,158.54054,92.79293,13.137991,241.18231,47.07927
0.1,466.9169,94.070656,89.69901,6.4353437,125.12059,25.708914
0.01,1069.4337,134.50247,98.42124,24.04448,204.65605,67.419136
0.1,1098.1346,240.49295,98.353035,16.22227,310.81415,54.16961
9.0,795.5005,280.45648,93.0004,14.839027,298.13852,51.212193
0.01,1227.3157,691.303,95.59676,14.572844,685.48047,50.78083
0.5,674.28284,209.37726,94.10939,15.608037,235.7459,52.376713
0.25,986.51917,495.96307,97.00367,17.408249,493.69476,56.69979
0.01,975.7151,415.3678,97.810295,21.525017,414.90134,64.5329
0.1,865.20685,173.0975,96.205864,18.198292,230.77171,57.512535
0.01,731.70734,240.57047,96.20832,17.23191,264.08035,56.00237
0.01,898.9438,130.54399,84.04352,3.5234666,191.54713,18.85461
0.25,982.3722,366.79526,96.658966,15.332338,379.4219,52.392654
0.1,1027.6697,627.1778,98.484184,20.100004,621.0887,61.917202
0.1,634.50885,366.28433,96.918915,25.001055,364.0575,70.58572
37.0,652.2651,142.62758,92.93722,11.521135,184.4327,42.111015
0.1,nan,nan,nan,nan,nan,nan
0.1,314.5201,101.084175,87.48185,3.2854757,112.09906,15.025496
0.1,348.11557,253.03635,93.52982,15.085371,251.01295,51.455788
0.1,1090.9607,409.5108,94.29569,14.197063,422.52066,49.94926
0.1,891.4173,616.16156,95.39748,13.969991,608.5789,49.4549
0.01,924.46844,138.22694,94.17323,15.038827,201.23283,50.46089
2.0,849.3488,288.87698,93.06892,18.92124,312.25058,59.55613
0.1,1118.1771,135.16418,86.87997,4.9504304,207.59396,24.32139
0.01,878.24963,362.3859,94.5837,19.216702,362.1984,60.205612
15.0,929.36993,333.01227,93.414444,18.955803,351.3156,59.69393
0.01,1250.3809,440.34402,93.18247,13.547044,468.3465,48.506268
0.1,1006.34845,205.51828,96.608086,22.87864,272.1097,66.63247
0.01,820.33997,83.88782,95.37324,20.00509,133.61661,55.177124
0.01,1072.9587,284.61035,94.72703,12.181511,342.25586,45.31074
0.1,461.5331,90.49802,95.40817,14.603627,121.457275,43.811794
1.0,574.79553,188.48431,96.538475,18.445759,207.14969,57.456535
0.01,841.9987,250.46487,89.10482,8.512338,287.2861,35.847336
1.0,784.2983,164.76546,95.19816,13.715088,216.05746,47.980045
1.0,1174.3553,482.93445,96.05645,11.967642,482.67007,44.84876
0.1,1164.7825,476.3586,95.329926,18.955956,476.1516,59.740532
0.5,1124.9806,160.04338,96.84842,15.783461,236.11171,52.74732
0.1,734.8225,161.29494,90.068855,4.8587213,208.28984,24.014225
0.2,668.7617,146.75854,96.26203,15.236318,189.53456,50.47826
0.14,1003.9901,249.95605,87.53154,6.158797,308.12997,28.915571
4.0,914.7054,384.86664,97.374344,17.284286,384.531,56.43078
0.1,1006.3443,456.33807,97.10828,18.628487,455.24677,59.105286
25.6,652.2651,142.62758,92.93722,11.521135,184.4327,42.111015
0.1,734.8225,161.29494,90.068855,4.8587213,208.28984,24.014225
0.02,786.7307,81.71279,70.165276,0.95407367,129.73792,5.616739
0.01,468.06384,89.07975,78.70466,1.4860921,120.72157,8.153643
0.1,381.38873,68.71265,95.28945,14.793854,94.749214,39.75748
0.01,785.85693,427.32718,95.34987,22.78347,424.9388,66.78793
6.1,451.75964,311.76392,94.79368,16.947474,309.22116,55.650177
0.3,784.0055,271.01236,94.919556,16.35837,290.75592,54.383465
0.18,947.39056,498.9138,94.73295,16.2998,496.16397,54.443005
6.3,864.1738,218.66977,96.30416,13.924613,267.87955,49.072205
0.27,752.51434,290.98636,92.57867,11.589263,295.91125,43.80765
1.0,752.1386,280.18048,93.101456,11.956018,290.15012,44.66695
0.12,1167.4071,138.74843,87.82838,4.2279778,213.93149,21.830229
2.5,777.0755,189.86072,95.39977,10.269177,235.73204,40.16515
0.01,565.88184,105.51299,95.54625,19.856188,143.93263,56.157425
0.01,nan,nan,nan,nan,nan,nan
0.01,1129.8153,505.79358,94.33285,20.500656,504.6363,62.663277
0.1,1118.1771,135.16418,86.87997,4.9504304,207.59396,24.32139
0.1,790.24896,480.44498,95.28936,14.086113,476.53912,49.710064
1.2,702.27454,240.11765,97.57245,17.587801,258.91687,56.66869
0.25,902.78094,283.88068,92.14582,8.305363,317.87265,35.339764
0.38,596.1579,90.1008,92.484276,9.698082,130.78563,34.498325
0.1,800.4477,70.586296,95.49432,15.7743635,115.67174,45.161762
0.1,433.90298,71.43882,77.198845,1.7369095,101.21638,8.460186
0.01,1785.9678,876.3045,96.64063,14.119263,871.11804,49.78572
0.18,434.16714,301.39496,95.503784,22.381252,298.95578,65.9062
0.01,801.1922,558.8462,95.28757,14.27058,552.28375,50.118904
1.0,735.65753,252.35898,88.593735,6.800853,271.7048,30.82343
5.2,957.4473,322.8033,96.8605,26.477701,350.3258,73.02908
0.1,723.6774,513.9512,95.93157,17.710669,508.05072,57.3043
0.15,887.891,276.38174,92.00296,8.8475685,310.8561,36.826534
0.1,415.44785,289.5783,95.62895,19.488522,287.26706,60.54622
0.02,801.1922,558.8462,95.28757,14.27058,552.28375,50.118904
0.5,827.50745,300.7014,94.32524,14.864133,315.12543,51.31341
0.25,884.7676,335.78934,96.56305,17.911926,344.6102,57.649315
0.01,750.03015,256.17612,92.89264,13.421092,276.36664,47.99707
0.01,636.67786,184.6445,97.002464,23.064184,214.07672,66.042435
0.1,1584.1378,750.6411,98.081154,18.692823,747.3134,59.234627
0.25,507.00714,143.75087,92.02036,12.232936,168.2457,43.032284
0.01,785.87885,60.933117,88.43112,5.613121,102.079414,21.32482
0.01,596.1579,90.1008,92.484276,9.698082,130.78563,34.498325
0.38,1066.2686,280.90555,95.70779,13.216147,338.72238,47.705425
0.1,1740.0587,845.68695,92.97891,13.48088,841.02563,48.359844
0.05,859.52435,105.07269,92.878654,7.60704,160.95535,31.209904
0.01,549.64386,144.31285,95.255455,15.9186125,174.24957,51.173004
0.1,411.96555,237.26505,94.432724,16.569685,236.12068,54.362724
0.01,1530.8102,292.44266,97.97529,19.9673,395.83612,61.650043
1.0,1082.2725,275.37476,95.132385,17.526371,336.62274,56.87208
1.5,623.45087,164.81859,95.18503,15.9338875,198.46751,52.22769
0.15,516.29767,123.01527,95.838,29.939247,154.18726,73.29936
0.1,411.8579,299.55338,95.738106,23.085386,296.9438,67.139786
0.01,1188.374,225.3026,91.62026,11.835029,305.70804,44.42511
0.2,762.2844,267.46848,96.89741,20.447004,284.96628,62.330925
0.01,525.66095,106.741516,97.53307,20.044857,141.5995,56.22456
1.4,421.70203,113.86317,92.10927,11.835341,135.95427,39.816986
0.01,823.6746,289.66638,91.269745,10.171052,308.28867,40.316162
0.01,810.7358,68.13096,91.1679,8.30617,112.60479,29.32206
0.2,1164.188,445.12357,97.79064,16.742838,455.1675,55.350822
0.25,734.8225,161.29494,90.068855,4.8587213,208.28984,24.014225
0.4,531.86884,264.0535,93.64764,11.021225,263.25394,42.27639
6.0,681.04333,231.667,88.935844,6.5900974,250.39505,30.069128
0.12,927.0821,87.38622,76.10268,1.7441452,141.44188,10.052162
1.0,392.64713,287.635,95.81141,19.295311,285.15396,60.16835
1.0,1200.627,166.56956,87.351006,5.751281,247.34894,27.38845
0.1,673.6156,211.05983,97.11831,23.81485,236.70576,67.837906
0.1,1309.3878,174.22993,97.04956,12.257216,261.47784,45.23267
8.3,1088.0107,667.1542,91.73622,14.9429655,660.33856,51.582287
12.0,1512.0483,279.61307,99.01815,18.733204,382.42694,59.289047
0.01,449.15817,62.143463,84.011215,2.5267918,92.345634,10.986786
2.0,706.2582,503.58777,97.41221,26.669094,497.8418,73.40099
0.25,604.63885,152.53192,94.27828,15.241201,187.07841,50.39198
0.01,1038.6345,371.74225,98.81613,20.555462,392.38443,62.746555
0.01,751.569,233.27495,96.93322,17.395664,262.70294,56.318787
0.1,768.55194,266.7238,96.58411,16.526814,285.6299,54.706554
1.0,963.3439,398.66165,96.56436,20.935528,398.42313,63.45081
0.01,451.29498,100.433495,94.29507,14.183056,129.0618,43.95381
0.1,322.16327,139.90166,93.3631,9.915726,139.77307,35.790356
0.04,339.72974,90.020294,95.56098,13.75204,108.298965,40.258526
0.25,1102.6818,105.8155,90.55936,6.6390796,170.68326,28.846125
0.01,879.90015,221.97725,94.0238,25.471395,272.2497,71.067825
0.1,869.1592,357.1883,94.694534,16.927057,357.02884,55.68976
0.25,1027.9796,426.16656,97.84184,19.443819,425.88742,60.668777
3.0,523.73517,101.545296,76.0818,1.2017583,136.78743,7.1655393
0.02,1006.5871,372.00278,94.78189,12.74699,386.71317,46.664185
0.01,358.0916,259.8615,95.8716,17.859491,257.76227,57.195213
34.0,335.27042,97.69338,79.82186,1.6487404,113.04049,8.619074
0.06,476.10748,81.519165,81.20669,1.9612569,114.16848,10.044718
1.0,402.40186,293.6404,95.686874,21.01024,291.09576,63.399147
7.5,879.7913,426.259,94.03881,16.667332,424.76718,55.19221
0.01,851.0193,346.71323,95.119225,19.656853,346.60986,61.026546
0.03,497.08005,183.5082,95.839165,21.580824,190.86302,62.62116
0.75,1120.9928,438.14853,94.0639,9.547791,443.2136,38.784374
0.04,651.7278,192.89105,97.18704,15.514237,221.72382,51.948883
0.1,686.72156,189.9587,95.334465,17.114689,224.59827,55.268303
0.01,1104.9307,104.12383,97.18521,21.75162,168.5412,61.64415
37.0,966.3394,509.93323,95.666504,15.838708,507.06323,53.48355
0.1,749.5884,167.06923,90.03635,6.432766,214.57602,29.239367
0.01,394.12018,54.14129,91.07793,13.620625,80.601494,34.839485
0.01,387.52893,39.095634,94.794205,10.611447,62.442562,25.940763
1.0,429.9753,71.08393,54.685055,0.30334458,100.59267,0.8486432
0.5,851.0193,346.71323,95.119225,19.656853,346.60986,61.026546
2.0,986.51917,495.96307,97.00367,17.408249,493.69476,56.69979
9.0,806.93823,489.90692,94.67696,17.478497,485.88885,56.84018
0.01,926.2756,551.2581,97.9719,21.417309,546.6161,64.34879
1.0,1153.9025,456.40805,93.403496,12.973978,458.97006,47.20204
39.7,840.75104,304.9927,97.37325,17.850681,319.88232,57.48573
0.1,662.4009,135.28723,93.422386,10.457573,179.1179,39.36637
1.0,777.0755,189.86072,95.39977,10.269177,235.73204,40.16515
0.1,870.46387,291.84113,99.06989,23.611328,317.5332,68.128006
4.1,610.25696,359.71368,94.089035,15.788876,357.4291,53.34159
5.25,1082.3408,664.6506,94.02656,20.107512,657.8546,61.93133
0.1,355.4015,81.07017,73.3218,0.8905735,103.25623,4.541394
4.0,46.41023,26.422966,95.745125,16.60682,26.23953,23.269547
0.5,855.23987,62.158268,91.96072,7.427946,105.201584,26.345398
0.03,1222.2076,146.6188,93.0398,9.558274,225.58376,38.215828
0.01,1183.2816,192.65785,92.32051,8.218003,273.84814,34.977245
0.04,47.978546,10.315506,87.675575,4.470321,13.41849,5.7085037
0.25,936.5805,122.81998,90.21835,5.245333,184.99193,24.906456
100.0,1000.3767,112.53641,95.163605,11.105825,175.66864,40.784035
0.12,31.34361,14.306033,88.763535,5.918626,14.242399,7.6604013
0.1,nan,nan,nan,nan,nan,nan
0.01,868.78033,65.88404,74.98937,1.2685695,110.76785,6.7360873
0.06,780.9839,29.204535,88.17147,5.743842,53.41545,15.315362
0.01,32.03658,14.068601,89.35105,6.068236,14.02361,7.769608
0.34,947.6306,96.52405,95.7607,13.059769,153.86661,43.95871
1.0,808.451,41.281498,85.22026,3.3695683,73.21646,12.076724
0.01,1170.9044,125.9554,90.445145,7.6532063,198.52258,32.57008
0.5,nan,nan,nan,nan,nan,nan
0.1,1178.4463,82.77525,94.381325,9.476614,140.82184,34.819035
0.1,1246.445,110.96761,93.21036,8.30912,181.53198,33.93617
0.1,958.9052,84.36313,91.38097,6.498579,138.30627,26.844152
0.13,nan,nan,nan,nan,nan,nan
0.01,851.7794,29.14276,61.821384,0.62046623,53.6929,1.4097447
0.1,883.10547,62.857635,79.62839,2.1778758,106.72424,10.567215
0.1,815.89233,30.935991,45.09966,0.1430617,56.51483,0.26281786
0.1,1032.5039,134.33228,89.344086,5.39974,202.72614,25.763487
0.7,1199.3705,125.31874,96.22499,17.038517,198.72658,54.455627
0.3,969.4449,127.047195,92.99683,9.157133,191.38965,36.488262
5.81,1032.5522,98.07949,92.90735,8.439087,158.51633,33.327675
0.01,1375.7622,133.43536,95.59383,15.791162,214.78955,52.378895
0.01,931.6461,108.75842,84.35256,2.7875593,168.37692,15.422647
0.25,1227.2452,169.48482,94.74754,11.058455,251.97435,42.286892
0.25,nan,nan,nan,nan,nan,nan
0.01,1120.0826,102.22667,90.82395,9.087249,166.47021,35.400703
0.01,nan,nan,nan,nan,nan,nan
1.0,912.38947,82.2672,81.037766,1.7351241,134.2681,9.79722
0.5,1395.7659,229.40602,93.576385,9.634284,325.1919,38.9543
0.1,1213.8082,158.89917,96.96863,15.260392,239.43687,51.696285
0.25,1913.3538,199.7406,86.48936,4.3616114,316.80157,22.770788
0.5,1443.5015,222.08194,90.140625,5.273628,320.7831,26.012068
0.01,944.41907,135.34937,94.75481,15.185498,199.29416,50.70923
0.03,774.8737,37.370136,29.725412,0.00468231,66.69853,0.00970131
0.25,1488.569,167.44344,88.96408,10.578022,261.38217,41.163815
0.1,36.224216,16.52317,94.9407,10.799472,16.45901,13.587787
0.01,582.98535,6.453159,65.93156,1.1256093,12.55878,0.77089286
0.01,1115.2013,99.7507,89.163994,5.2487426,163.04251,24.274256
0.01,825.9843,33.151768,69.07262,1.3259244,60.257305,4.568895
0.15,1476.5992,173.99261,92.639626,13.245219,268.80093,47.556957
0.01,1450.5431,121.86288,88.52781,7.7454453,201.4213,32.89251
1.0,966.8295,116.50914,94.378456,13.737939,179.07043,46.875896
3.5,1946.5714,554.20715,96.23033,11.351799,647.5239,43.364876
1.0,1389.7434,164.46806,96.573814,13.099905,253.83606,47.118313
0.01,740.6995,17.785963,92.56957,8.572317,33.557438,16.209171
1.0,1468.3663,626.634,89.11376,4.1922274,625.6886,22.18636
0.3,1033.84,165.19765,95.76387,12.569877,236.08502,45.720154
0.71,729.5704,36.33196,61.463463,1.304677,64.618996,4.7370005
0.1,1194.9058,154.11847,88.33719,5.079617,233.0804,25.037888
1.0,1024.7595,129.58119,91.55909,15.542252,196.91307,51.373333
0.12,1157.419,116.719215,92.00814,18.00007,186.4359,55.85082
0.01,957.87335,95.274055,95.326645,12.129104,152.60204,41.83802
0.35,1610.5979,233.45107,94.75858,10.479004,342.7139,41.15178
0.08,840.02496,89.7113,84.74172,5.041927,141.61328,22.661715
0.6,1070.3381,106.72941,95.170746,14.071603,170.86424,47.184204
0.01,621.89624,15.865175,86.81556,4.657682,29.828,9.345666
0.1,858.0266,97.95238,90.39999,5.824062,152.4076,25.64183
0.01,1166.0278,130.4496,93.82769,10.832666,203.8772,41.036716
0.1,902.53986,76.869705,95.157486,12.906012,126.75085,41.111874
2.0,1279.4515,221.31595,89.902626,6.5512834,309.0049,30.153603
0.01,929.3935,76.97249,91.89942,7.5174294,127.53816,28.816027
1.0,1005.1836,102.36046,95.520836,15.224595,163.17865,49.114166
2.0,740.6995,17.785963,92.56957,8.572317,33.557438,16.209171
0.1,1185.3619,109.73841,96.55964,22.008108,178.22707,62.716526
0.01,1258.2858,212.0216,87.55436,3.9793897,298.35916,21.307299
0.5,899.68787,76.69171,91.93426,17.124182,126.43856,49.16852
0.01,1399.758,169.05205,87.828995,5.226912,259.69437,25.704092
0.15,958.8963,53.68604,94.35519,12.745292,94.18865,35.97412
0.01,1125.063,70.528984,94.43788,12.583631,121.946266,39.87477
0.01,868.78033,65.88404,74.98937,1.2685695,110.76785,6.7360873
0.1,896.1436,85.220535,87.75662,5.8484964,137.70319,24.917103
2.0,829.18353,34.924873,87.232994,5.13838,63.195343,15.433709
1.0,1303.2181,131.71962,94.801865,9.554712,210.30028,37.960308
0.01,811.21326,46.597878,81.8153,4.4329567,81.49292,15.892121
0.1,nan,nan,nan,nan,nan,nan
0.01,955.5065,108.59693,91.36424,7.5780663,169.13638,31.482098
0.01,844.83813,54.70615,90.43449,8.740092,94.168045,27.934378
0.1,1317.3448,188.02773,88.69519,5.1188035,277.1572,25.397738
0.1,1099.5345,192.55386,91.4099,6.149229,267.8437,28.776964
104.0,1154.4972,123.83403,94.862175,16.648869,195.29782,53.563255
0.01,993.228,127.30077,96.368065,13.401151,192.81834,46.67594
1.0,2241.3416,205.20238,87.76536,10.098357,333.96558,40.171482
0.4,1214.1953,145.75009,92.61231,13.82011,224.21434,48.363884
0.01,nan,nan,nan,nan,nan,nan
0.22,1471.3446,171.50711,95.46397,18.965252,265.61172,59.41094
6.7,1108.8365,186.93076,85.5213,4.185493,263.0129,22.000696
0.1,962.24176,86.80323,94.612946,22.405527,141.65903,60.206665
1.0,1077.6041,67.81952,85.83987,3.3805172,117.1991,15.684827
0.1,1228.2139,110.23872,93.154236,11.0317545,180.0715,40.78853
0.01,916.2927,56.89676,87.37406,5.6370907,98.50237,21.012207
0.01,673.4514,10.195839,75.04047,1.6517986,19.648016,2.3761113
0.05,nan,nan,nan,nan,nan,nan
0.21,817.1351,23.292698,44.648746,0.10873174,43.486412,0.1657451
0.1,993.3296,107.37557,88.13571,10.302045,169.06323,38.55686
0.02,790.25354,30.82276,89.35314,5.770183,56.168575,15.79662
1.6,nan,nan,nan,nan,nan,nan
0.01,827.32654,61.63063,81.29778,9.194377,103.90971,30.302357
0.01,nan,nan,nan,nan,nan,nan
0.01,675.4028,20.22216,84.8123,3.7812197,37.627796,8.953884
0.01,881.544,56.34612,88.53166,6.4285808,97.16575,22.916367
0.1,756.916,45.090393,61.907887,0.6608627,78.49124,2.518272
0.01,nan,nan,nan,nan,nan,nan
0.02,63.657352,20.76344,74.12637,0.82344633,22.874308,0.81320745
0.01,516.43164,4.2918143,84.05215,2.2460325,8.408923,1.7885538
0.1,nan,nan,nan,nan,nan,nan
0.1,853.0048,35.288303,74.9432,0.95454234,63.961487,3.3237014
0.5,nan,nan,nan,nan,nan,nan
690.0,1259.6881,189.62466,96.37046,13.565357,275.55063,48.31699
0.12,1319.3964,188.32013,93.206436,13.695731,277.58838,48.6193
0.03,825.4559,89.06181,78.0796,1.3969623,140.28407,8.286699
6.0,1028.7847,105.06053,91.6566,7.245744,167.3868,30.47801
0.06,863.6162,98.28823,88.646675,3.9313695,153.03433,19.416672
0.5,1349.9958,115.37566,90.534615,18.5229,190.1286,57.00593
4.5,nan,nan,nan,nan,nan,nan
0.1,906.3003,116.39071,90.5489,9.198444,176.20807,36.097496
1.0,821.55475,39.297417,84.85124,2.5908415,70.20013,9.482328
0.1,nan,nan,nan,nan,nan,nan
1.0,1084.6735,114.606026,90.126976,8.506785,181.31732,34.461647
0.1,1511.7247,105.05718,92.81171,7.4667745,179.0131,31.522745
0.4,818.7601,45.451645,69.04085,0.8269733,79.82502,3.400765
0.25,988.7171,105.065025,96.40078,14.734387,166.0241,48.29193
0.01,nan,nan,nan,nan,nan,nan
0.1,1151.2228,84.89234,89.772865,7.074176,143.35654,28.781069
0.01,996.3877,82.243515,89.48787,6.2820115,136.35052,26.097012
0.1,28.171515,11.724562,88.63941,5.022925,11.70567,5.9246597
0.01,61.615784,17.944462,91.88604,7.6974607,20.768105,11.6465435
0.12,1056.0878,95.12592,96.20632,13.027762,155.28421,43.99091
2.5,nan,nan,nan,nan,nan,nan
0.12,1128.0059,111.21704,91.36111,9.492716,178.4483,36.936012
0.01,1933.3037,162.00818,88.580605,6.8484216,267.8936,30.952463
0.01,1189.2388,89.22659,94.57468,13.067851,150.26741,43.706745
0.02,935.7488,212.76137,93.39727,12.64689,271.30566,46.202015
0.1,973.8379,107.096344,97.35492,17.893238,168.003,54.647495
0.25,1989.6332,130.50194,93.37096,12.255502,224.23448,44.823822
0.02,nan,nan,nan,nan,nan,nan
0.01,1002.0158,132.44179,91.317314,14.066624,199.09497,48.326332
0.01,1385.2861,223.38103,93.1939,11.635255,318.40353,43.972782
0.1,839.1071,89.83127,91.21291,7.3699794,141.73,29.487556
0.01,868.78033,65.88404,74.98937,1.2685695,110.76785,6.7360873
0.32,1031.1995,108.70738,88.36671,8.024718,172.06715,32.82797
0.1,1248.5044,102.17718,74.56044,2.9051902,169.64511,15.942889
0.03,865.91394,60.892742,95.302956,11.098058,103.57627,34.31352
0.1,1201.8893,98.38611,74.43797,0.8610158,163.34404,5.6136165
3.0,781.7425,85.27676,87.192085,4.627249,134.00775,20.908136
100.0,1060.5686,64.20284,71.29928,1.3901104,111.52711,7.3542113
0.01,1196.1697,134.97911,89.78053,7.1771183,210.55826,31.420025
0.01,968.33746,85.868515,91.0282,10.326356,140.57327,36.82176
0.01,1052.5444,119.06443,92.10107,7.269114,185.6319,31.155575
0.05,1114.9539,64.40209,93.62579,11.229852,112.5512,35.85703
0.5,819.95135,32.69416,76.08327,1.4690735,59.461052,5.028466
0.5,1123.3245,115.55635,91.82583,7.058443,183.83496,30.495207
0.1,939.38525,57.087723,90.22638,8.474602,99.11679,28.041246
0.01,1005.1836,102.36046,95.520836,15.224595,163.17865,49.114166
0.31,1151.2228,84.89234,89.772865,7.074176,143.35654,28.781069
0.1,1161.5021,66.30604,68.0725,1.3166533,116.04989,7.161643
0.1,1045.7329,132.24037,94.88547,13.026701,200.9514,46.09032
0.01,63.657352,20.76344,74.12637,0.82344633,22.874308,0.81320745
0.5,1187.3503,133.7079,90.75646,6.673254,208.66986,29.886562
0.1,nan,nan,nan,nan,nan,nan
0.25,675.1669,23.204107,70.55922,0.9002807,42.736313,2.083488
0.1,795.8648,41.304665,86.30491,3.1028697,73.121925,11.290362
0.1,nan,nan,nan,nan,nan,nan
0.1,nan,nan,nan,nan,nan,nan
0.01,1010.1936,67.52344,95.17814,25.610195,115.71097,61.06251
0.01,868.7276,100.50317,89.27338,5.782453,155.9125,25.674082
0.01,1090.0062,133.50275,90.907524,6.5288854,204.41437,29.376356
0.1,1299.0587,180.64871,92.50817,7.5641637,268.0938,33.08239
0.1,nan,nan,nan,nan,nan,nan
0.01,1285.4435,163.88275,94.46895,14.485663,248.54669,50.143154
0.1,967.51544,100.578316,95.628265,17.396353,159.6623,53.121616
0.01,1287.2672,154.73285,91.09124,8.157621,237.95784,34.575336
4.5,849.43854,34.918568,59.840797,0.5970455,63.328854,1.6702595
0.01,1324.8799,158.01694,94.904335,12.390085,243.44527,45.38791
0.45,nan,nan,nan,nan,nan,nan
0.1,nan,nan,nan,nan,nan,nan
0.01,nan,nan,nan,nan,nan,nan
0.1,nan,nan,nan,nan,nan,nan
0.1,1040.4065,88.58885,94.50021,11.888963,146.08127,40.81565
0.01,932.7073,77.63402,93.02642,13.104624,128.52379,41.722637
1.0,1421.1969,164.68184,95.86515,13.190129,255.38231,47.33603
0.01,868.78033,65.88404,74.98937,1.2685695,110.76785,6.7360873
0.01,nan,nan,nan,nan,nan,nan
0.1,937.9423,73.70591,57.94546,0.41165394,123.20701,1.9765265
0.1,1534.2819,192.54488,95.29676,13.251429,293.12527,47.68573
0.01,nan,nan,nan,nan,nan,nan
3.6,968.33746,85.868515,91.0282,10.326356,140.57327,36.82176
2.0,854.1412,30.549734,77.77141,1.5904131,56.08458,5.2203937
0.08,1100.0674,157.72878,96.11867,13.664411,232.2183,48.144672
1.0,1307.2761,115.76976,92.96302,8.160656,189.56973,33.769897
3.0,1189.4879,151.69563,92.706375,12.743035,230.04655,46.037243
2.4,33.32611,14.219329,91.4942,7.878046,14.188182,9.795346
0.01,1334.7847,212.84483,92.36169,6.514323,304.3575,30.03042
0.1,835.81744,42.09097,76.37917,1.1949798,74.76874,4.8315516
1.7,887.04236,70.39074,78.05756,1.4332489,117.4759,7.782848
0.1,966.117,101.16903,95.89112,22.188139,160.35759,61.753216
1.0,2044.4015,280.71964,97.65158,20.593567,417.9619,62.826046
1.0,836.2494,27.332794,93.08085,12.651566,50.536156,26.364395
0.01,1153.5984,69.10909,93.510155,9.17801,120.21392,32.223156
0.1,863.21063,35.988842,89.24273,4.162271,65.183624,13.346286
1.0,1462.9371,105.67176,92.40763,10.397578,179.01646,39.21584
0.01,nan,nan,nan,nan,nan,nan
0.01,966.06775,110.61803,96.20839,11.702212,171.9997,42.01144
860.0,1160.4562,127.41491,93.777084,12.986223,199.946,45.971577
0.1,1334.7847,212.84483,92.36169,6.514323,304.3575,30.03042
0.1,nan,nan,nan,nan,nan,nan
1.0,1151.5573,86.04,93.41347,17.399153,144.9961,51.848988
0.01,nan,nan,nan,nan,nan,nan
0.01,1030.5006,116.62578,94.35147,13.316059,181.81093,46.077343
0.01,747.11206,15.653322,38.419815,0.05028702,29.748438,0.05904236
1.0,19.659225,8.621624,91.17443,7.7204733,8.578435,7.5552444
0.01,666.031,19.174627,87.81258,4.4212337,35.774445,9.926463
0.25,952.4478,62.201225,93.530426,10.518532,106.94232,33.59166
10.5,1490.3029,200.85258,93.45135,13.152421,300.4678,47.484447
0.01,868.78033,65.88404,74.98937,1.2685695,110.76785,6.7360873
3.0,1291.1447,173.24449,89.679184,5.8193016,259.45532,27.67697
0.01,nan,nan,nan,nan,nan,nan
0.71,803.0838,56.33732,66.76897,1.8844748,95.862465,8.783882
0.1,867.98395,39.265,89.34719,4.5598116,70.551186,14.981222
0.1,1431.9156,170.17665,91.07743,7.189656,262.39282,31.952812
0.1,nan,nan,nan,nan,nan,nan
